Channel_name,Video_title,Views_x,Likes,Comments,Published_Date,Subscribes,Views_y,Total_videos,Description
Khoa Pug,Khoa Pug Bất Ngờ Gặp Lại Chú Hải Ở Resort 5 Sao Sheraton Phú Quốc - Choáng Với Sự Phát Triển Của VN!,1463717,27592,2051,2023-09-13T10:00:01Z,4590000,1010521237,519,"Booking: khoapug.booking@gmail.com (24/7)
- Nhận booking các nhãn hàng, sản phẩm, nhà hàng, hotel, resort…đủ các thể loại. 

- Fanpage : https://www.facebook.com/khoapugoffical/
- Facebook: https://www.facebook.com/pugk.youtube
© Copyright by Khoa Pug.
☞ Do not Reup.

* When You Write The Story of Your Life, Don't Let Anyone else Hold The Pen. Live A Life You Will Remember."
Khoa Pug,Mời anh Xuân Hoàn Đi Ăn Seafood Sang Trọng Rửa Xe Mercedes!- Khoa Pug Bị Vợ ảnh Pressing Liên Tọi=)),1557364,27299,1857,2023-09-08T10:00:14Z,4590000,1010521237,519,"Booking: khoapug.booking@gmail.com (24/7)
- Nhận booking các nhãn hàng, sản phẩm, nhà hàng, hotel, resort…đủ các thể loại. 

- Fanpage : https://www.facebook.com/khoapugoffical/
- Facebook: https://www.facebook.com/pugk.youtube
© Copyright by Khoa Pug.
☞ Do not Reup.

* When You Write The Story of Your Life, Don't Let Anyone else Hold The Pen. Live A Life You Will Remember."
Khoa Pug,Hải Sản Đ.ộc Lạ Ở VN Bên Mỹ Ko Có!- Khoa Pug Đưa Chú Hải Ra Làng Chài Bắt Trực Tiếp Dưới Biển Lên Ăn,1171525,22161,1544,2023-09-19T10:00:01Z,4590000,1010521237,519,"Booking: khoapug.booking@gmail.com (24/7)
- Nhận booking các nhãn hàng, sản phẩm, nhà hàng, hotel, resort…đủ các thể loại. 

- Fanpage : https://www.facebook.com/khoapugoffical/
- Facebook: https://www.facebook.com/pugk.youtube
© Copyright by Khoa Pug.
☞ Do not Reup.

* When You Write The Story of Your Life, Don't Let Anyone else Hold The Pen. Live A Life You Will Remember."
The Reviewer,Wonder Woman đi NTR người ta | Recap Xàm: Vụ án trên sông Nile,194973,4362,98,2023-09-15T12:02:45Z,962000,106638909,503,"Ở đây chúng tôi làm nội dung về Phim,  nhưng nó vui

Follow The Reviewer tại
📌 Youtube: https://www.youtube.com/c/thereviewer1208
📌 Fanpage: https://www.facebook.com/TheOtherReviewer
------------------------------------------------------------------------------------------------------
HỢP TÁC MỜI LIÊN HỆ:
🔥HỢP TÁC MỜI LIÊN HỆ: 
Mobile: Mr. Nguyễn Văn Linh 
Zalo (nhanh nhất) và SĐT: 0363948598
Email: linhnv1298@gmail.com
#TheReviewer
"
The Reviewer,Bộ phim duy nhất hay hơn Morbius | Recap Xàm: Đèn Lồng Xanh,120318,3311,132,2023-09-27T12:07:48Z,962000,106638909,503,"Ở đây chúng tôi làm nội dung về Phim,  nhưng nó vui

Follow The Reviewer tại
📌 Youtube: https://www.youtube.com/c/thereviewer1208
📌 Fanpage: https://www.facebook.com/TheOtherReviewer
------------------------------------------------------------------------------------------------------
HỢP TÁC MỜI LIÊN HỆ:
🔥HỢP TÁC MỜI LIÊN HỆ: 
Mobile: Mr. Nguyễn Văn Linh 
Zalo (nhanh nhất) và SĐT: 0363948598
Email: linhnv1298@gmail.com
#TheReviewer
"
The Reviewer,Hitler có tận 4 hòn bi. True story | Recap Xàm: Jojo Rabbit,188514,5628,225,2023-09-24T12:00:13Z,962000,106638909,503,"Ở đây chúng tôi làm nội dung về Phim,  nhưng nó vui

Follow The Reviewer tại
📌 Youtube: https://www.youtube.com/c/thereviewer1208
📌 Fanpage: https://www.facebook.com/TheOtherReviewer
------------------------------------------------------------------------------------------------------
HỢP TÁC MỜI LIÊN HỆ:
🔥HỢP TÁC MỜI LIÊN HỆ: 
Mobile: Mr. Nguyễn Văn Linh 
Zalo (nhanh nhất) và SĐT: 0363948598
Email: linhnv1298@gmail.com
#TheReviewer
"
The Reviewer,Hợp đồng nê lộ nhưng không phải của Umie | Recap Xàm: The Pianist,122959,3644,156,2023-09-28T11:58:42Z,962000,106638909,503,"Ở đây chúng tôi làm nội dung về Phim,  nhưng nó vui

Follow The Reviewer tại
📌 Youtube: https://www.youtube.com/c/thereviewer1208
📌 Fanpage: https://www.facebook.com/TheOtherReviewer
------------------------------------------------------------------------------------------------------
HỢP TÁC MỜI LIÊN HỆ:
🔥HỢP TÁC MỜI LIÊN HỆ: 
Mobile: Mr. Nguyễn Văn Linh 
Zalo (nhanh nhất) và SĐT: 0363948598
Email: linhnv1298@gmail.com
#TheReviewer
"
The Reviewer,Đức Phật phổ độ chúng sinh bằng cách đấu võ | Recap Xàm: Record of Ragnarok ss2 phần 2,133861,4105,145,2023-09-25T11:58:09Z,962000,106638909,503,"Ở đây chúng tôi làm nội dung về Phim,  nhưng nó vui

Follow The Reviewer tại
📌 Youtube: https://www.youtube.com/c/thereviewer1208
📌 Fanpage: https://www.facebook.com/TheOtherReviewer
------------------------------------------------------------------------------------------------------
HỢP TÁC MỜI LIÊN HỆ:
🔥HỢP TÁC MỜI LIÊN HỆ: 
Mobile: Mr. Nguyễn Văn Linh 
Zalo (nhanh nhất) và SĐT: 0363948598
Email: linhnv1298@gmail.com
#TheReviewer
"
The Reviewer,Võ sĩ giác đấu liều nhất La Mã bị Joker hãm hại | Recap Xàm: Gladiator,100295,2970,97,2023-09-14T12:10:28Z,962000,106638909,503,"Ở đây chúng tôi làm nội dung về Phim,  nhưng nó vui

Follow The Reviewer tại
📌 Youtube: https://www.youtube.com/c/thereviewer1208
📌 Fanpage: https://www.facebook.com/TheOtherReviewer
------------------------------------------------------------------------------------------------------
HỢP TÁC MỜI LIÊN HỆ:
🔥HỢP TÁC MỜI LIÊN HỆ: 
Mobile: Mr. Nguyễn Văn Linh 
Zalo (nhanh nhất) và SĐT: 0363948598
Email: linhnv1298@gmail.com
#TheReviewer
"
The Reviewer,One Piece Live Action: tôn trọng nguyên tác dù làm khác anime?,230276,6110,484,2023-09-09T12:36:23Z,962000,106638909,503,"Ở đây chúng tôi làm nội dung về Phim,  nhưng nó vui

Follow The Reviewer tại
📌 Youtube: https://www.youtube.com/c/thereviewer1208
📌 Fanpage: https://www.facebook.com/TheOtherReviewer
------------------------------------------------------------------------------------------------------
HỢP TÁC MỜI LIÊN HỆ:
🔥HỢP TÁC MỜI LIÊN HỆ: 
Mobile: Mr. Nguyễn Văn Linh 
Zalo (nhanh nhất) và SĐT: 0363948598
Email: linhnv1298@gmail.com
#TheReviewer
"
The Reviewer,Bro sang Nhật được vài hôm và quyết định trở thành Wibu | Recap Xàm: Samurai cuối cùng,168852,4938,447,2023-09-16T12:05:21Z,962000,106638909,503,"Ở đây chúng tôi làm nội dung về Phim,  nhưng nó vui

Follow The Reviewer tại
📌 Youtube: https://www.youtube.com/c/thereviewer1208
📌 Fanpage: https://www.facebook.com/TheOtherReviewer
------------------------------------------------------------------------------------------------------
HỢP TÁC MỜI LIÊN HỆ:
🔥HỢP TÁC MỜI LIÊN HỆ: 
Mobile: Mr. Nguyễn Văn Linh 
Zalo (nhanh nhất) và SĐT: 0363948598
Email: linhnv1298@gmail.com
#TheReviewer
"
The Reviewer,Thợ hồ được cấy khả năng điệp viên và cứu lấy sao Hỏa | Recap Xàm: Total Recall 1990,93708,2581,101,2023-09-19T04:21:34Z,962000,106638909,503,"Ở đây chúng tôi làm nội dung về Phim,  nhưng nó vui

Follow The Reviewer tại
📌 Youtube: https://www.youtube.com/c/thereviewer1208
📌 Fanpage: https://www.facebook.com/TheOtherReviewer
------------------------------------------------------------------------------------------------------
HỢP TÁC MỜI LIÊN HỆ:
🔥HỢP TÁC MỜI LIÊN HỆ: 
Mobile: Mr. Nguyễn Văn Linh 
Zalo (nhanh nhất) và SĐT: 0363948598
Email: linhnv1298@gmail.com
#TheReviewer
"
The Reviewer,Dùng đá quý để cứu nhân loại | Recap Xàm: Dr. Stone mùa 3 (phần 2),112187,3495,92,2023-09-18T04:46:45Z,962000,106638909,503,"Ở đây chúng tôi làm nội dung về Phim,  nhưng nó vui

Follow The Reviewer tại
📌 Youtube: https://www.youtube.com/c/thereviewer1208
📌 Fanpage: https://www.facebook.com/TheOtherReviewer
------------------------------------------------------------------------------------------------------
HỢP TÁC MỜI LIÊN HỆ:
🔥HỢP TÁC MỜI LIÊN HỆ: 
Mobile: Mr. Nguyễn Văn Linh 
Zalo (nhanh nhất) và SĐT: 0363948598
Email: linhnv1298@gmail.com
#TheReviewer
"
Khoai Lang Thang,"🇹🇭Những món ăn rất kỳ lạ, chuẩn bị đi Lào |Du lịch ẩm thực Thái Lan #12",1528541,20046,644,2023-09-13T11:38:51Z,2230000,487261310,267,"Tên thật Đinh Võ Hoài Phương, mọi người thường gọi mình là Khoai. Yêu du lịch, thích tìm hiểu văn hóa và thử những món ăn ngon. 
Khoác vai nhau nhé, rồi mình sẽ kể bạn nghe những trải nghiệm khó quên của một thời tuổi trẻ.
►Email: dinhvohoaiphuong@gmail.com
►Đăng ký kênh: http://bit.ly/khoailangthang
►Facebook: https://www.facebook.com/DinhVoHoaiPhuong
►Page: https://facebook.com/KhoaiLangThang
►Instagram: https://www.instagram.com/khoailangthang"
Khoai Lang Thang,🇹🇭CHỢ ĐÊM BIÊN GIỚI cấp độ 9999 |Du lịch ẩm thực Thái Lan #13 - Mukdahan,3207858,29522,1489,2023-09-19T14:54:27Z,2230000,487261310,267,"Tên thật Đinh Võ Hoài Phương, mọi người thường gọi mình là Khoai. Yêu du lịch, thích tìm hiểu văn hóa và thử những món ăn ngon. 
Khoác vai nhau nhé, rồi mình sẽ kể bạn nghe những trải nghiệm khó quên của một thời tuổi trẻ.
►Email: dinhvohoaiphuong@gmail.com
►Đăng ký kênh: http://bit.ly/khoailangthang
►Facebook: https://www.facebook.com/DinhVoHoaiPhuong
►Page: https://facebook.com/KhoaiLangThang
►Instagram: https://www.instagram.com/khoailangthang"
Khoai Lang Thang,Đặc sản gì như núi lửa phun trào. Du lịch ẩm thực Nhật Bản cùng Khoai Lang Thang,346640,11873,59,2023-09-17T08:16:14Z,2230000,487261310,267,"Tên thật Đinh Võ Hoài Phương, mọi người thường gọi mình là Khoai. Yêu du lịch, thích tìm hiểu văn hóa và thử những món ăn ngon. 
Khoác vai nhau nhé, rồi mình sẽ kể bạn nghe những trải nghiệm khó quên của một thời tuổi trẻ.
►Email: dinhvohoaiphuong@gmail.com
►Đăng ký kênh: http://bit.ly/khoailangthang
►Facebook: https://www.facebook.com/DinhVoHoaiPhuong
►Page: https://facebook.com/KhoaiLangThang
►Instagram: https://www.instagram.com/khoailangthang"
XTV Esports,"XIAOCHAOMENG VS T1 ZEUS RANK HÀN - ""THẦN SẤM"" KHÓC THÉT VÌ BỊ ""BÓN HÀNH""",2368,33,10,2023-09-25T09:19:47Z,219000,150449448,3073,"XTV Esports kênh thể thao điện tử chính thức thuộc hệ thống XEMGAME.COM, kênh tập trung đem lại những giây phút giải trí đỉnh cao và không kém phần vui vẻ cho các bạn.


"
XTV Esports,"FAKER ĐỌ SỨC ĐÀN EM POBY - KHẲNG ĐỊNH VỊ THẾ ""VUA ĐƯỜNG GIỮA"" TẠI T1",2505,32,8,2023-09-06T05:49:07Z,219000,150449448,3073,"XTV Esports kênh thể thao điện tử chính thức thuộc hệ thống XEMGAME.COM, kênh tập trung đem lại những giây phút giải trí đỉnh cao và không kém phần vui vẻ cho các bạn.


"
XTV Esports,"Update LMHT: Faker được miễn NVQS fan BTS khẩu chiến, Việt Nam được LPL ca ngợi, K’Sante làm lại",75483,1264,357,2023-09-30T08:05:49Z,219000,150449448,3073,"XTV Esports kênh thể thao điện tử chính thức thuộc hệ thống XEMGAME.COM, kênh tập trung đem lại những giây phút giải trí đỉnh cao và không kém phần vui vẻ cho các bạn.


"
XTV Esports,Hướng dẫn chơi BRIAR gánh team từ A đến Z trong LMHT 13.18 - Mẹo combo nhanh | Guide Briar,20697,192,29,2023-09-14T07:52:03Z,219000,150449448,3073,"XTV Esports kênh thể thao điện tử chính thức thuộc hệ thống XEMGAME.COM, kênh tập trung đem lại những giây phút giải trí đỉnh cao và không kém phần vui vẻ cho các bạn.


"
XTV Esports,"TOP 7 thay đổi KHỔNG LỒ trong LMHT 13.19: Galio trở lại, Lee Sin được buff, Dẹp nạn Toxic",13287,206,20,2023-09-27T08:11:50Z,219000,150449448,3073,"XTV Esports kênh thể thao điện tử chính thức thuộc hệ thống XEMGAME.COM, kênh tập trung đem lại những giây phút giải trí đỉnh cao và không kém phần vui vẻ cho các bạn.


"
XTV Esports,TOP 8 VỊ TƯỚNG KHÓ THÀNH THẠO NHẤT TRONG LIÊN MINH HUYỀN THOẠI - THÁCH ĐẤU CŨNG SỢ,19518,416,86,2023-09-03T08:50:37Z,219000,150449448,3073,"XTV Esports kênh thể thao điện tử chính thức thuộc hệ thống XEMGAME.COM, kênh tập trung đem lại những giây phút giải trí đỉnh cao và không kém phần vui vẻ cho các bạn.


"
XTV Esports,TOP 5 đội hình ANTI META lật kèo trong Đấu Trường Chân Lý 13.19 | ĐTCL mùa 9.5,12823,117,11,2023-09-26T09:24:44Z,219000,150449448,3073,"XTV Esports kênh thể thao điện tử chính thức thuộc hệ thống XEMGAME.COM, kênh tập trung đem lại những giây phút giải trí đỉnh cao và không kém phần vui vẻ cho các bạn.


"
XTV Esports,TOP 10 vị tướng leo rank BÁ ĐẠO nhất ở 5 vị trí trong LMHT 13.18,8916,170,14,2023-09-15T07:06:03Z,219000,150449448,3073,"XTV Esports kênh thể thao điện tử chính thức thuộc hệ thống XEMGAME.COM, kênh tập trung đem lại những giây phút giải trí đỉnh cao và không kém phần vui vẻ cho các bạn.


"
XTV Esports,TOP 7 đội hình MẠNH NHẤT để leo rank trong Đấu Trường Chân Lý 13.18 | ĐTCL mùa 9.5,56271,274,10,2023-09-13T07:12:00Z,219000,150449448,3073,"XTV Esports kênh thể thao điện tử chính thức thuộc hệ thống XEMGAME.COM, kênh tập trung đem lại những giây phút giải trí đỉnh cao và không kém phần vui vẻ cho các bạn.


"
XTV Esports,TOP 6 đội hình leo rank AUTO WIN trong Đấu Trường Chân Lý 13.18B | ĐTCL mùa 9.5,48577,263,13,2023-09-20T04:57:25Z,219000,150449448,3073,"XTV Esports kênh thể thao điện tử chính thức thuộc hệ thống XEMGAME.COM, kênh tập trung đem lại những giây phút giải trí đỉnh cao và không kém phần vui vẻ cho các bạn.


"
Lâm TV,24h Ăn Uống Theo Số Từ 1-10,2356640,50280,1440,2023-09-04T03:35:55Z,3120000,1161944709,258,"→ Liên hệ Quảng Cáo: ChauNguyen@LamVlog.com (Mrs. Châu)

————————————————————————————————————————————————————————————

Kênh Lâm TV của mình sẽ chuyên làm các video mang tính giải trí như: Thử Thách, Trò Chơi và làm thử các thứ mới lạ.
Các bạn hãy nhấn đăng ký kênh để ủng hộ cũng như không bỏ qua các video mới nhất của mình nhé :D

→ Facebook: https://www.facebook.com/vuhuy1990

→ Page Facebook: https://www.facebook.com/LamVlog

→ Tiktok: https://www.tiktok.com/@lamvlog

→ Liên hệ Quảng Cáo:  ChauNguyen@LamVlog.com (Mrs. Châu)
"
Lâm TV,24h Cắm Trại Theo Màu,2426963,57216,1433,2023-09-12T10:00:36Z,3120000,1161944709,258,"→ Liên hệ Quảng Cáo: ChauNguyen@LamVlog.com (Mrs. Châu)

————————————————————————————————————————————————————————————

Kênh Lâm TV của mình sẽ chuyên làm các video mang tính giải trí như: Thử Thách, Trò Chơi và làm thử các thứ mới lạ.
Các bạn hãy nhấn đăng ký kênh để ủng hộ cũng như không bỏ qua các video mới nhất của mình nhé :D

→ Facebook: https://www.facebook.com/vuhuy1990

→ Page Facebook: https://www.facebook.com/LamVlog

→ Tiktok: https://www.tiktok.com/@lamvlog

→ Liên hệ Quảng Cáo:  ChauNguyen@LamVlog.com (Mrs. Châu)
"
Lâm TV,24h Ăn Chơi Cùng Người Lạ,2484007,56639,1500,2023-09-21T01:00:21Z,3120000,1161944709,258,"→ Liên hệ Quảng Cáo: ChauNguyen@LamVlog.com (Mrs. Châu)

————————————————————————————————————————————————————————————

Kênh Lâm TV của mình sẽ chuyên làm các video mang tính giải trí như: Thử Thách, Trò Chơi và làm thử các thứ mới lạ.
Các bạn hãy nhấn đăng ký kênh để ủng hộ cũng như không bỏ qua các video mới nhất của mình nhé :D

→ Facebook: https://www.facebook.com/vuhuy1990

→ Page Facebook: https://www.facebook.com/LamVlog

→ Tiktok: https://www.tiktok.com/@lamvlog

→ Liên hệ Quảng Cáo:  ChauNguyen@LamVlog.com (Mrs. Châu)
"
Sang vlog,Bắt Gọn Bầy TÔM NƯỚC NGỌT Ẩn Nấp Dưới Bùn | 1 Ngày Sinh Tồn Trên Ruộng Bằng Tay Không Sang Vlog,1793158,36156,1539,2023-09-02T12:20:50Z,4200000,1195051015,617,"Mật Ong Rừng lh:0349.544.818
Sang Chào tất cả mọi người. 
Cảm ơn mọi người đã ủng hộ. 
Chúc mọi người xem video vui vẽ. 
Kênh của sang làm về  những thử thách,  trải nghiệm, ẩm thực, sinh tồn, 
Mọi người nhớ like và đăng ký kênh ủng hộ sang nha.
■Zalo. Của Sang 033.693.5008 ( văn sang )
■Face_book Trần Văn Sang 
● cảm ơn mọi người đã đến với kênh sang vlog. 


"
Sang vlog,Câu Cá LĂNG Rừng Khủng | 3 Ngày 3 Đêm Săn Thủy Quái Trên Sông ( phần 2 ),1683618,41281,1501,2023-09-22T03:10:24Z,4200000,1195051015,617,"Mật Ong Rừng lh:0349.544.818
Sang Chào tất cả mọi người. 
Cảm ơn mọi người đã ủng hộ. 
Chúc mọi người xem video vui vẽ. 
Kênh của sang làm về  những thử thách,  trải nghiệm, ẩm thực, sinh tồn, 
Mọi người nhớ like và đăng ký kênh ủng hộ sang nha.
■Zalo. Của Sang 033.693.5008 ( văn sang )
■Face_book Trần Văn Sang 
● cảm ơn mọi người đã đến với kênh sang vlog. 


"
Sang vlog,Măng Tre Mọc Đầy Rừng Mưa Không Ai Lấy | 1 Ngày Vào Rừng Thu Hoạch Măng  Cùng Team Sang Vlog,1007521,26400,1228,2023-09-25T12:40:31Z,4200000,1195051015,617,"Mật Ong Rừng lh:0349.544.818
Sang Chào tất cả mọi người. 
Cảm ơn mọi người đã ủng hộ. 
Chúc mọi người xem video vui vẽ. 
Kênh của sang làm về  những thử thách,  trải nghiệm, ẩm thực, sinh tồn, 
Mọi người nhớ like và đăng ký kênh ủng hộ sang nha.
■Zalo. Của Sang 033.693.5008 ( văn sang )
■Face_book Trần Văn Sang 
● cảm ơn mọi người đã đến với kênh sang vlog. 


"
Sang vlog,3 Ngày 3 Đêm Săn Cá Lăng Rừng NHIỆT ĐỚI Sang Vlog ( phần 1 ),1235795,29333,1631,2023-09-14T12:11:27Z,4200000,1195051015,617,"Mật Ong Rừng lh:0349.544.818
Sang Chào tất cả mọi người. 
Cảm ơn mọi người đã ủng hộ. 
Chúc mọi người xem video vui vẽ. 
Kênh của sang làm về  những thử thách,  trải nghiệm, ẩm thực, sinh tồn, 
Mọi người nhớ like và đăng ký kênh ủng hộ sang nha.
■Zalo. Của Sang 033.693.5008 ( văn sang )
■Face_book Trần Văn Sang 
● cảm ơn mọi người đã đến với kênh sang vlog. 


"
Sang vlog,28h Cắm Câu Cá Lăng Mùa Nước Lũ | 1 Ngày Bội Thu Cho TEAM Sang Vlog,1165067,28590,1478,2023-09-11T12:17:18Z,4200000,1195051015,617,"Mật Ong Rừng lh:0349.544.818
Sang Chào tất cả mọi người. 
Cảm ơn mọi người đã ủng hộ. 
Chúc mọi người xem video vui vẽ. 
Kênh của sang làm về  những thử thách,  trải nghiệm, ẩm thực, sinh tồn, 
Mọi người nhớ like và đăng ký kênh ủng hộ sang nha.
■Zalo. Của Sang 033.693.5008 ( văn sang )
■Face_book Trần Văn Sang 
● cảm ơn mọi người đã đến với kênh sang vlog. 


"
Sang vlog,30 Con Tôm hùm Ăn Mừng 4tr1 Sub | và Chào Đón Thành Viên Mới Cho Team Sang Vlog,1111865,35737,1794,2023-09-17T12:35:37Z,4200000,1195051015,617,"Mật Ong Rừng lh:0349.544.818
Sang Chào tất cả mọi người. 
Cảm ơn mọi người đã ủng hộ. 
Chúc mọi người xem video vui vẽ. 
Kênh của sang làm về  những thử thách,  trải nghiệm, ẩm thực, sinh tồn, 
Mọi người nhớ like và đăng ký kênh ủng hộ sang nha.
■Zalo. Của Sang 033.693.5008 ( văn sang )
■Face_book Trần Văn Sang 
● cảm ơn mọi người đã đến với kênh sang vlog. 


"
Sang vlog,Theo Dấu Q.U.Á.I V.Ậ.T Khi 29H SINH TỒN Trên Đỉnh Núi Cao | Sang Vlog,1663699,32044,1419,2023-09-27T12:00:49Z,4200000,1195051015,617,"Mật Ong Rừng lh:0349.544.818
Sang Chào tất cả mọi người. 
Cảm ơn mọi người đã ủng hộ. 
Chúc mọi người xem video vui vẽ. 
Kênh của sang làm về  những thử thách,  trải nghiệm, ẩm thực, sinh tồn, 
Mọi người nhớ like và đăng ký kênh ủng hộ sang nha.
■Zalo. Của Sang 033.693.5008 ( văn sang )
■Face_book Trần Văn Sang 
● cảm ơn mọi người đã đến với kênh sang vlog. 


"
Sang vlog,Săn Con CÁ LỚN 3 Ngày Đêm Sống Giữa Rừng Mưa | Chuyến Sinh Tồn Thất Bại Của Sang Vlog,1184848,23242,754,2023-09-09T02:55:29Z,4200000,1195051015,617,"Mật Ong Rừng lh:0349.544.818
Sang Chào tất cả mọi người. 
Cảm ơn mọi người đã ủng hộ. 
Chúc mọi người xem video vui vẽ. 
Kênh của sang làm về  những thử thách,  trải nghiệm, ẩm thực, sinh tồn, 
Mọi người nhớ like và đăng ký kênh ủng hộ sang nha.
■Zalo. Của Sang 033.693.5008 ( văn sang )
■Face_book Trần Văn Sang 
● cảm ơn mọi người đã đến với kênh sang vlog. 


"
Trực Tiếp Game,Resident Evil 4 Separate Ways #1: MỸ NHÂN SÁT THỦ TRỞ LẠI THẾ GIỚI ZOMBIE !!! EM NUỘT NÀ QUÁ ĐI !!!,334597,8533,584,2023-09-21T14:21:01Z,1810000,1110373101,4167,"Trực Tiếp Game là kênh Youtube chuyên cung cấp các clip chơi game, giúp game thủ có cái nhìn chính xác nhất về trò chơi hoặc sản phẩm mới. Mọi thông tin liên hệ có thể thông qua email về địa chỉ tructiepgamecom@gmail.com.

My contact email: tructiepgamecom@gmail.com.
"
Trực Tiếp Game,Resident Evil 4 Separate Ways #2: MỸ NHÂN BỊ NHIỄM VIRUS ZOMBIE !!! TIÊM THUỐC GIẢI NGAY CÒN KỊP !!!,175662,4006,402,2023-09-26T12:50:12Z,1810000,1110373101,4167,"Trực Tiếp Game là kênh Youtube chuyên cung cấp các clip chơi game, giúp game thủ có cái nhìn chính xác nhất về trò chơi hoặc sản phẩm mới. Mọi thông tin liên hệ có thể thông qua email về địa chỉ tructiepgamecom@gmail.com.

My contact email: tructiepgamecom@gmail.com.
"
Trực Tiếp Game,Resident Evil 4 Separate Ways #3 END: NGƯỜI ĐẸP NÔN RA KÍ SINH TRÙNG !!! HOW ABOUT THUỐC GIẢI ???,171403,3731,378,2023-09-28T15:55:27Z,1810000,1110373101,4167,"Trực Tiếp Game là kênh Youtube chuyên cung cấp các clip chơi game, giúp game thủ có cái nhìn chính xác nhất về trò chơi hoặc sản phẩm mới. Mọi thông tin liên hệ có thể thông qua email về địa chỉ tructiepgamecom@gmail.com.

My contact email: tructiepgamecom@gmail.com.
"
Trực Tiếp Game,LIES OF P #1: CHÚ RỐI PINOCCHIO GIỮA THẾ GIỚI DIỆT VONG !!! BLOODBORNE PHIÊN BẢN PC LÀ ĐÂY !?,172276,4757,339,2023-09-19T10:09:12Z,1810000,1110373101,4167,"Trực Tiếp Game là kênh Youtube chuyên cung cấp các clip chơi game, giúp game thủ có cái nhìn chính xác nhất về trò chơi hoặc sản phẩm mới. Mọi thông tin liên hệ có thể thông qua email về địa chỉ tructiepgamecom@gmail.com.

My contact email: tructiepgamecom@gmail.com.
"
Trực Tiếp Game,STARFIELD #1: CHƠI THỬ BOM TẤN THẾ GIỚI MỞ 2023 !!! ỨNG VIÊN GOTY TỐN 400 TRIỆU USD & 7 NĂM SẢN XUẤT,398453,8701,526,2023-09-01T04:35:23Z,1810000,1110373101,4167,"Trực Tiếp Game là kênh Youtube chuyên cung cấp các clip chơi game, giúp game thủ có cái nhìn chính xác nhất về trò chơi hoặc sản phẩm mới. Mọi thông tin liên hệ có thể thông qua email về địa chỉ tructiepgamecom@gmail.com.

My contact email: tructiepgamecom@gmail.com.
"
Trực Tiếp Game,HƯỚNG DẪN LẮP MINI PC ITX CHƠI GAME TỪ A ~ Z !!! CẤU HÌNH KHỦNG MÀ THÂN XÁC NHỎ CON !! - TTG HÝ HOÁY,94130,4282,285,2023-09-22T17:22:54Z,1810000,1110373101,4167,"Trực Tiếp Game là kênh Youtube chuyên cung cấp các clip chơi game, giúp game thủ có cái nhìn chính xác nhất về trò chơi hoặc sản phẩm mới. Mọi thông tin liên hệ có thể thông qua email về địa chỉ tructiepgamecom@gmail.com.

My contact email: tructiepgamecom@gmail.com.
"
Trực Tiếp Game,VIỆT NAM TRÔNG THẾ NÀO SAU KHI TRÁI ĐẤT DIỆT VONG !?? 300 NĂM SAU BUỒN THẬT !!! - STARFIELD #2,271918,9155,258,2023-09-06T09:28:42Z,1810000,1110373101,4167,"Trực Tiếp Game là kênh Youtube chuyên cung cấp các clip chơi game, giúp game thủ có cái nhìn chính xác nhất về trò chơi hoặc sản phẩm mới. Mọi thông tin liên hệ có thể thông qua email về địa chỉ tructiepgamecom@gmail.com.

My contact email: tructiepgamecom@gmail.com.
"
Trực Tiếp Game,"CHINH PHỤC ""EM"" NGƯỜI GẤU XINH ĐẸP VÀO TEAM !!! MẮT ANH EM ỔN KHÔNG =))) - BALDUR'S GATE 3 #5",170928,6003,118,2023-09-16T13:07:05Z,1810000,1110373101,4167,"Trực Tiếp Game là kênh Youtube chuyên cung cấp các clip chơi game, giúp game thủ có cái nhìn chính xác nhất về trò chơi hoặc sản phẩm mới. Mọi thông tin liên hệ có thể thông qua email về địa chỉ tructiepgamecom@gmail.com.

My contact email: tructiepgamecom@gmail.com.
"
Trực Tiếp Game,BREAKING BAD PHIÊN BẢN VŨ TRỤ !!! TÔI ĐI CHẾ ĐỚ GIỮA KHÔNG GIAN =))) - STARFIELD #3,153039,5403,84,2023-09-13T09:37:38Z,1810000,1110373101,4167,"Trực Tiếp Game là kênh Youtube chuyên cung cấp các clip chơi game, giúp game thủ có cái nhìn chính xác nhất về trò chơi hoặc sản phẩm mới. Mọi thông tin liên hệ có thể thông qua email về địa chỉ tructiepgamecom@gmail.com.

My contact email: tructiepgamecom@gmail.com.
"
Trực Tiếp Game,CẬN CẢNH CASE PC 183 TRIỆU VNĐ CỦA AE ĐẶT MUA TẠI TTGSHOP !!! Mọi thứ đều MAX PING luôn !!!,145088,5377,407,2023-09-02T14:57:35Z,1810000,1110373101,4167,"Trực Tiếp Game là kênh Youtube chuyên cung cấp các clip chơi game, giúp game thủ có cái nhìn chính xác nhất về trò chơi hoặc sản phẩm mới. Mọi thông tin liên hệ có thể thông qua email về địa chỉ tructiepgamecom@gmail.com.

My contact email: tructiepgamecom@gmail.com.
"
